Tarih,Saat,GERÇEKLEŞEN ÜRETİM,PLANLANAN ÜRETİM,GERÇEKLEŞEN TÜKETİM,PLANLANAN TÜKETİM,PTF (TRY/MWh),PTF (EUR/MWh),PTF (USD/MWh)
2021-02-15,03,27493.8,24885.83,27497.9,26550,190.0,22.36,27.08
2021-02-15,04,27502.26,24654.74,27506.36,26433,180.0,21.18,25.65
2021-02-15,05,27934.71,24766.37,27938.71,26715,230.08,27.08,32.79
2021-02-15,06,28951.37,25760.08,28955.37,27653,232.98,27.42,33.21
2021-02-15,07,30888.44,28024.94,30950.07,29606,230.49,27.12,32.85
2021-02-15,08,35573.52,32245.54,36574.35,34777,313.06,36.84,44.62
2021-02-15,09,38662.96,35033.38,40882.4,37770,315.75,37.16,45.0
2021-02-15,10,39840.31,35941.61,43036.94,39024,317.88,37.41,45.31
2021-02-15,11,40551.04,36342.05,44361.98,39631,319.15,37.56,45.49
2021-02-15,12,39485.88,35513.73,43538.65,38772,315.05,37.07,44.9
2021-02-15,13,40096.48,35697.38,44021.13,38731,316.89,37.29,45.17
2021-02-15,14,40882.67,36300.54,44382.48,38892,317.32,37.34,45.23
2021-02-15,15,40769.15,36339.57,43575.15,38201,316.93,37.3,45.17
2021-02-15,16,41269.04,36549.87,43134.28,37770,318.8,37.52,45.44
2021-02-15,17,41599.47,37056.91,42334.32,37606,319.47,37.59,45.53
2021-02-15,18,41526.98,37188.26,41568.82,37711,320.65,37.73,45.7
2021-02-15,19,41093.71,36908.79,41097.91,37630,318.88,37.53,45.45
2021-02-15,20,39406.89,35519.5,39411.19,36594,314.66,37.03,44.85
2021-02-15,21,38425.92,34235.38,38430.22,35759,309.99,36.48,44.18
2021-02-15,22,37511.15,33505.92,37515.45,35090,285.12,33.55,40.64
2021-02-15,23,36318.34,32683.23,36322.64,34028,261.12,30.73,37.22
2021-02-16,00,34375.06,31697.09,34379.36,33994,308.99,36.36,44.04
2021-02-16,01,32664.87,30020.19,32669.17,32214,261.12,30.73,37.22
2021-02-16,02,31449.01,28803.18,31453.31,30669,235.01,27.66,33.5
2021-02-16,03,30661.27,28048.75,30665.57,30157,230.58,27.13,32.86
2021-02-16,04,30449.79,27468.66,30453.99,30041,239.99,28.24,34.21
2021-02-16,05,30551.6,27798.41,30555.8,30371,248.12,29.2,35.36
2021-02-16,06,31314.81,28562.12,31319.01,31480,261.0,30.71,37.2
2021-02-16,07,32728.55,30131.13,32784.97,33495,254.13,29.91,36.22
2021-02-16,08,37103.39,33542.35,37887.29,38564,315.92,37.18,45.03
2021-02-16,09,40805.92,36673.45,42740.99,41339,317.2,37.33,45.21
2021-02-16,10,42365.03,37989.03,44941.75,42525,319.51,37.6,45.54
2021-02-16,11,42956.62,38432.26,46064.53,43063,322.73,37.98,46.0
2021-02-16,12,41992.19,37406.38,45342.1,42337,319.45,37.59,45.53
2021-02-16,13,42342.76,37532.89,45611.04,42384,319.64,37.61,45.56
2021-02-16,14,42865.14,37899.66,45830.55,42431,322.13,37.91,45.91
2021-02-16,15,42712.91,37712.37,45131.07,41864,321.74,37.86,45.86
2021-02-16,16,42592.2,38013.52,44198.14,41517,320.32,37.69,45.65
2021-02-16,17,42644.01,38641.12,43329.65,41373,321.96,37.89,45.89
2021-02-16,18,42301.16,38892.5,42349.99,41328,321.8,37.87,45.87
2021-02-16,19,41901.4,38707.82,41908.8,41145,317.13,37.32,45.2
2021-02-16,20,40240.84,37064.23,40248.24,39904,312.55,36.78,44.55
2021-02-16,21,38947.32,36201.07,38954.72,38759,284.03,33.42,40.48
2021-02-16,22,38266.64,35192.84,38274.04,38244,283.57,33.37,40.42
2021-02-16,23,36631.6,34170.92,36639.0,36968,261.12,30.73,37.22
2021-02-17,00,34823.22,31791.5,34830.02,34684,304.89,36.04,43.73
2021-02-17,01,32934.97,29719.17,32941.57,33244,224.98,26.59,32.27
2021-02-17,02,31577.55,27999.21,31584.15,32045,225.01,26.59,32.27
2021-02-17,03,30707.11,27749.71,30713.71,31239,224.28,26.51,32.17
2021-02-17,04,30484.02,27636.97,30490.62,31135,224.0,26.48,32.13
2021-02-17,05,30706.27,27703.96,30712.87,31462,224.87,26.58,32.25
2021-02-17,06,31578.97,28449.7,31585.57,32331,292.0,34.51,41.88
2021-02-17,07,33006.28,29992.56,33044.57,34027,281.84,33.31,40.42
2021-02-17,08,37501.41,34772.81,38408.65,38597,313.83,37.09,45.01
2021-02-17,09,40814.12,36287.68,43153.31,42196,314.26,37.14,45.07
2021-02-17,10,42407.66,37487.5,45741.03,43365,318.15,37.6,45.63
2021-02-17,11,42992.03,38010.91,46883.1,44085,320.13,37.84,45.91
2021-02-17,12,41964.92,37300.39,46119.06,43314,318.58,37.65,45.69
2021-02-17,13,42042.31,37485.63,46178.16,43502,320.0,37.82,45.9
2021-02-17,14,42459.94,37822.21,46197.27,43638,322.09,38.07,46.19
2021-02-17,15,42482.23,37598.27,45566.81,43002,322.01,38.06,46.18
2021-02-17,16,42259.38,38034.32,44424.51,42593,323.06,38.18,46.33
2021-02-17,17,42662.5,38622.35,43666.1,42009,326.52,38.59,46.83
2021-02-17,18,42893.62,39057.7,42961.31,41570,328.84,38.87,47.16
2021-02-17,19,42851.66,38641.68,42857.26,41319,327.45,38.7,46.96
2021-02-17,20,41235.8,37283.23,41241.0,40041,321.45,37.99,46.1
2021-02-17,21,40086.73,36263.78,40091.73,39165,319.03,37.71,45.76
2021-02-17,22,39198.24,35344.85,39203.24,38132,314.45,37.17,45.1
2021-02-17,23,37829.96,34277.12,37834.76,37300,310.96,36.75,44.6
2021-02-18,00,35669.95,32445.49,35674.75,34863,284.02,33.8,41.07
2021-02-18,01,33516.7,30351.09,33521.5,33421,313.0,37.25,45.26
2021-02-18,02,32296.88,28796.09,32301.68,32364,310.05,36.9,44.84
2021-02-18,03,31616.49,28178.5,31621.29,31758,238.0,28.32,34.42
2021-02-18,04,31470.32,28115.33,31475.12,31885,239.12,28.46,34.58
2021-02-18,05,31694.16,28496.74,31698.96,32346,239.13,28.46,34.58
2021-02-18,06,32557.51,29178.05,32562.31,33516,310.01,36.89,44.83
2021-02-18,07,34019.64,30829.82,34080.52,35548,314.11,37.38,45.42
2021-02-18,08,38172.8,34558.65,39375.77,40936,320.39,38.13,46.33
2021-02-18,09,41176.68,37178.56,43856.29,43685,326.67,38.88,47.24
2021-02-18,10,42165.72,38311.54,46145.76,44323,327.26,38.95,47.33
2021-02-18,11,42704.69,38759.33,47427.38,44565,328.62,39.11,47.52
2021-02-18,12,41160.86,37544.11,46135.49,44263,323.75,38.53,46.82
2021-02-18,13,41760.88,38291.15,46560.51,44249,325.13,38.69,47.02
2021-02-18,14,42225.81,38189.39,46561.91,44210,327.68,39.0,47.39
2021-02-18,15,42382.76,38360.59,45889.6,43889,329.23,39.18,47.61
2021-02-18,16,42816.31,38690.9,45149.08,43566,331.04,39.4,47.87
2021-02-18,17,43591.52,39521.4,44587.0,43233,334.77,39.84,48.41
2021-02-18,18,43314.04,39937.18,43369.26,42892,335.0,39.87,48.45
2021-02-18,19,42856.68,39742.21,42861.28,42628,334.49,39.81,48.37
2021-02-18,20,41235.67,38230.16,41240.27,41690,328.0,39.04,47.43
2021-02-18,21,40129.21,36733.85,40133.81,40777,319.52,38.03,46.21
2021-02-18,22,39454.36,35558.88,39458.96,40129,315.39,37.53,45.61
2021-02-18,23,38081.72,34032.54,38086.32,38730,310.24,36.92,44.86
2021-02-19,00,35880.52,32760.32,35884.72,36001,312.17,36.92,44.57
2021-02-19,01,33665.99,30745.97,33670.19,34149,315.01,37.25,44.98
2021-02-19,02,32393.7,29322.96,32397.9,32739,311.91,36.89,44.53
2021-02-19,03,31532.83,28403.05,31537.03,31871,310.0,36.66,44.26
2021-02-19,04,31294.74,28260.08,31299.04,31635,309.99,36.66,44.26
2021-02-19,05,31591.8,28472.73,31596.0,31891,309.99,36.66,44.26
2021-02-19,06,32446.77,29155.39,32450.97,32780,311.14,36.8,44.42
2021-02-19,07,33904.6,30797.47,33978.38,34414,314.44,37.19,44.89
2021-02-19,08,38435.01,34676.35,39509.19,39302,321.44,38.01,45.89
2021-02-19,09,41508.84,37412.98,44037.7,42106,323.61,38.27,46.2
2021-02-19,10,42308.4,38089.66,45955.51,42955,322.08,38.09,45.99
2021-02-19,11,42320.52,38504.27,46722.28,43216,320.0,37.84,45.69
2021-02-19,12,40790.39,37198.73,45439.99,43007,312.43,36.95,44.61
2021-02-19,13,39537.55,36348.54,44014.41,42934,310.03,36.66,44.26
2021-02-19,14,40841.25,37544.44,44945.52,42947,316.0,37.37,45.12
2021-02-19,15,40804.6,37525.33,44202.65,42597,315.41,37.3,45.03
2021-02-19,16,41271.88,37755.28,43693.11,42330,316.39,37.42,45.17
2021-02-19,17,41922.54,38569.03,43054.16,41984,319.64,37.8,45.64
2021-02-19,18,42097.66,39062.95,42179.95,41602,320.0,37.84,45.69
2021-02-19,19,42092.27,39189.9,42096.27,41448,319.99,37.84,45.69
2021-02-19,20,40572.78,37717.34,40576.78,40493,316.96,37.48,45.25
2021-02-19,21,39617.57,36453.69,39621.57,39549,314.2,37.16,44.86
2021-02-19,22,38411.4,35681.06,38415.4,38769,310.71,36.75,44.36
2021-02-19,23,37198.78,34724.22,37202.78,37112,279.11,33.01,39.85
2021-02-20,00,35496.99,32566.69,35500.89,35098,317.02,37.8,45.6
2021-02-20,01,33770.93,30629.29,33774.83,33636,316.83,37.78,45.57
2021-02-20,02,32341.79,29201.64,32345.69,32495,312.85,37.3,45.0
2021-02-20,03,31511.94,28475.08,31515.74,31666,310.8,37.06,44.7
2021-02-20,04,30999.65,28033.26,31003.45,31311,310.0,36.96,44.59
2021-02-20,05,31167.89,28045.87,31171.69,31356,310.0,36.96,44.59
2021-02-20,06,31645.58,28428.84,31649.28,31759,310.44,37.02,44.65
2021-02-20,07,31604.27,28817.97,31706.58,32279,310.96,37.08,44.73
2021-02-20,08,32701.3,29824.15,34128.0,35437,312.3,37.24,44.92
2021-02-20,09,33517.34,31142.82,36539.83,37779,310.0,36.96,44.59
2021-02-20,10,34050.19,31976.72,38448.07,39129,310.0,36.96,44.59
2021-02-20,11,34608.51,32171.15,39804.89,39907,310.0,36.96,44.59
2021-02-20,12,34054.46,31905.06,39511.29,39778,289.68,34.54,41.66
2021-02-20,13,34479.1,32209.86,39849.86,39974,309.99,36.96,44.59
2021-02-20,14,34704.2,32405.66,39610.53,39900,310.79,37.06,44.7
2021-02-20,15,35094.2,32451.35,39117.76,39415,311.66,37.16,44.83
2021-02-20,16,35508.67,33282.52,38214.68,39123,314.02,37.44,45.17
2021-02-20,17,36849.97,34816.56,38011.97,39052,320.0,38.16,46.03
2021-02-20,18,38728.57,36542.81,38781.06,39127,326.44,38.92,46.95
2021-02-20,19,39592.6,36795.31,39596.1,39107,326.7,38.95,46.99
2021-02-20,20,38855.28,35643.79,38858.78,38219,325.0,38.75,46.74
2021-02-20,21,37819.92,34547.89,37823.42,37428,320.0,38.16,46.03
2021-02-20,22,37083.39,33894.13,37086.89,36703,317.64,37.87,45.69
2021-02-20,23,34846.49,32810.7,34849.99,35249,312.38,37.25,44.93
2021-02-21,00,33877.26,30703.15,33880.56,33650,309.0,36.61,44.39
2021-02-21,01,31786.84,28606.05,31790.14,32224,311.2,36.87,44.71
2021-02-21,02,30506.43,27337.68,30509.73,30987,309.99,36.73,44.53
2021-02-21,03,29534.67,26331.52,29537.97,30028,264.99,31.39,38.07
2021-02-21,04,28994.0,25697.44,28997.3,29494,275.0,32.58,39.51
2021-02-21,05,29012.9,25617.94,29016.2,29314,260.01,30.8,37.35
2021-02-21,06,29156.02,25115.7,29159.32,29203,254.11,30.11,36.5
2021-02-21,07,28447.76,25338.54,28567.12,28778,280.04,33.18,40.23
2021-02-21,08,27336.88,24722.83,28792.45,29288,237.82,28.18,34.16
2021-02-21,09,27433.14,25472.76,30516.65,30670,150.0,17.77,21.55
2021-02-21,10,28072.6,26276.81,32548.54,32278,177.0,20.97,25.43
2021-02-21,11,28608.52,26996.94,33975.6,33470,237.34,28.12,34.1
2021-02-21,12,28798.2,26889.49,34515.69,33862,200.01,23.7,28.73
2021-02-21,13,29308.3,27216.72,35066.25,34298,237.68,28.16,34.14
2021-02-21,14,29305.63,27496.42,34684.74,34678,261.13,30.94,37.51
2021-02-21,15,29462.14,27750.49,33918.83,34712,237.7,28.16,34.15
2021-02-21,16,30521.46,28793.73,33626.88,34863,237.26,28.11,34.08
2021-02-21,17,32711.38,31098.86,34132.41,35142,309.0,36.61,44.39
2021-02-21,18,35572.71,33660.61,35661.11,35710,318.69,37.76,45.78
2021-02-21,19,37270.81,34354.31,37274.11,36120,320.55,37.98,46.05
2021-02-21,20,36867.25,33393.96,36870.55,35751,319.51,37.85,45.9
2021-02-21,21,35957.53,32373.43,35960.83,35569,317.19,37.58,45.57
2021-02-21,22,35400.51,31594.06,35403.81,35292,316.73,37.52,45.5
2021-02-21,23,34213.94,30592.17,34217.24,34380,314.31,37.24,45.15
2021-02-22,00,32498.21,29312.98,32500.81,32191,309.0,36.61,44.39
2021-02-22,01,30620.48,27555.82,30623.08,30103,297.99,35.3,42.81
2021-02-22,02,29381.03,26251.19,29383.63,28916,255.01,30.21,36.63
2021-02-22,03,28852.77,25772.22,28855.37,28165,237.64,28.15,34.14
2021-02-22,04,28630.86,25408.33,28633.46,28155,240.0,28.43,34.48
2021-02-22,05,28958.52,25754.27,28961.12,28611,254.11,30.11,36.5
2021-02-22,06,30226.09,26871.79,30228.99,29739,311.45,36.9,44.74
2021-02-22,07,32187.9,28539.17,32317.86,31827,311.39,36.89,44.73
2021-02-22,08,36682.54,32511.4,38157.11,38249,317.08,37.57,45.55
2021-02-22,09,39096.73,34516.48,42242.77,42076,315.0,37.32,45.25
2021-02-22,10,39461.29,35134.29,44078.41,43445,313.52,37.14,45.04
2021-02-22,11,39026.0,35313.45,44506.83,44071,313.25,37.11,45.0
2021-02-22,12,37479.51,34203.04,43334.98,43632,280.0,33.17,40.22
2021-02-22,13,37403.8,33922.36,43261.74,43609,289.67,34.32,41.61
2021-02-22,14,37751.5,34306.68,43170.63,43812,310.84,36.83,44.65
2021-02-22,15,37693.04,34299.47,42207.79,43464,312.49,37.02,44.89
2021-02-22,16,38408.97,35478.2,41551.95,43021,315.45,37.37,45.32
2021-02-22,17,39961.5,36719.15,41395.74,42542,319.86,37.89,45.95
2021-02-22,18,41175.9,37513.47,41269.75,41774,322.11,38.16,46.27
2021-02-22,19,41827.74,37595.01,41830.54,41459,321.38,38.08,46.17
2021-02-22,20,40461.14,36262.9,40463.94,40097,320.11,37.92,45.99
2021-02-22,21,39515.78,35056.57,39518.58,39085,314.99,37.32,45.25
2021-02-22,22,38681.25,34119.18,38684.05,38140,312.41,37.01,44.88
2021-02-22,23,37269.05,33006.92,37271.85,36758,290.01,34.36,41.66
2021-02-23,00,34852.95,31873.42,34855.75,33918,313.43,37.13,45.03
2021-02-23,01,33159.38,29966.03,33162.18,31954,315.78,37.41,45.36
2021-02-23,02,31729.98,28606.68,31732.78,30808,313.83,37.18,45.08
2021-02-23,03,30930.54,28038.3,30933.24,30053,311.56,36.91,44.76
2021-02-23,04,30905.73,27728.86,30908.43,29834,311.8,36.94,44.79
2021-02-23,05,31194.36,27955.73,31197.06,29971,312.45,37.02,44.89
2021-02-23,06,32308.95,28840.78,32311.65,30662,314.44,37.25,45.17
2021-02-23,07,33566.29,30123.46,33704.46,32055,315.2,37.34,45.28
2021-02-23,08,37400.2,33283.6,38941.83,37955,322.39,38.19,46.31
2021-02-23,09,39227.39,35314.83,42421.35,41848,324.79,38.48,46.66
